Nivel_1,t_stamp,nombre_sitio,fecha_hora
1.60139,2025-09-17 15:39:50,tanque_alcaldes,2025-09-17 15:39:50
0.0,2025-09-17 15:42:50,tanque_alcaldes,2025-09-17 15:42:50
1.59479,2025-09-17 15:45:50,tanque_alcaldes,2025-09-17 15:45:50
1.59753,2025-09-17 15:48:50,tanque_alcaldes,2025-09-17 15:48:50
1.59253,2025-09-17 15:51:50,tanque_alcaldes,2025-09-17 15:51:50
1.59079,2025-09-17 15:54:50,tanque_alcaldes,2025-09-17 15:54:50
1.58825,2025-09-17 15:57:50,tanque_alcaldes,2025-09-17 15:57:50
1.5832,2025-09-17 16:00:50,tanque_alcaldes,2025-09-17 16:00:50
1.58445,2025-09-17 16:03:50,tanque_alcaldes,2025-09-17 16:03:50
1.5761,2025-09-17 16:06:50,tanque_alcaldes,2025-09-17 16:06:50
1.57013,2025-09-17 16:09:50,tanque_alcaldes,2025-09-17 16:09:50
1.56774,2025-09-17 16:12:50,tanque_alcaldes,2025-09-17 16:12:50
1.57328,2025-09-17 16:15:50,tanque_alcaldes,2025-09-17 16:15:50
1.56911,2025-09-17 16:18:50,tanque_alcaldes,2025-09-17 16:18:50
1.57409,2025-09-17 16:21:50,tanque_alcaldes,2025-09-17 16:21:50
1.57337,2025-09-17 16:24:50,tanque_alcaldes,2025-09-17 16:24:50
1.56978,2025-09-17 16:27:50,tanque_alcaldes,2025-09-17 16:27:50
1.57759,2025-09-17 16:30:50,tanque_alcaldes,2025-09-17 16:30:50
1.57621,2025-09-17 16:33:50,tanque_alcaldes,2025-09-17 16:33:50
1.58165,2025-09-17 16:36:50,tanque_alcaldes,2025-09-17 16:36:50
1.58133,2025-09-17 16:39:50,tanque_alcaldes,2025-09-17 16:39:50
1.57847,2025-09-17 16:42:50,tanque_alcaldes,2025-09-17 16:42:50
1.5848,2025-09-17 16:45:50,tanque_alcaldes,2025-09-17 16:45:50
1.58834,2025-09-17 16:48:50,tanque_alcaldes,2025-09-17 16:48:50
1.59282,2025-09-17 16:51:50,tanque_alcaldes,2025-09-17 16:51:50
1.59262,2025-09-17 16:54:50,tanque_alcaldes,2025-09-17 16:54:50
1.5938,2025-09-17 16:57:50,tanque_alcaldes,2025-09-17 16:57:50
1.5922,2025-09-17 17:00:50,tanque_alcaldes,2025-09-17 17:00:50
1.59303,2025-09-17 17:03:50,tanque_alcaldes,2025-09-17 17:03:50
1.59651,2025-09-17 17:06:50,tanque_alcaldes,2025-09-17 17:06:50
1.60138,2025-09-17 17:09:50,tanque_alcaldes,2025-09-17 17:09:50
1.601,2025-09-17 17:12:50,tanque_alcaldes,2025-09-17 17:12:50
1.60211,2025-09-17 17:15:50,tanque_alcaldes,2025-09-17 17:15:50
1.60544,2025-09-17 17:18:50,tanque_alcaldes,2025-09-17 17:18:50
1.59286,2025-09-17 17:21:50,tanque_alcaldes,2025-09-17 17:21:50
1.60925,2025-09-17 17:24:50,tanque_alcaldes,2025-09-17 17:24:50
1.605,2025-09-17 17:27:50,tanque_alcaldes,2025-09-17 17:27:50
1.60857,2025-09-17 17:30:50,tanque_alcaldes,2025-09-17 17:30:50
0.0,2025-09-17 17:33:50,tanque_alcaldes,2025-09-17 17:33:50
1.60885,2025-09-17 17:36:50,tanque_alcaldes,2025-09-17 17:36:50
1.61725,2025-09-17 17:39:50,tanque_alcaldes,2025-09-17 17:39:50
1.61158,2025-09-17 17:42:50,tanque_alcaldes,2025-09-17 17:42:50
1.61802,2025-09-17 17:45:50,tanque_alcaldes,2025-09-17 17:45:50
